Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
829,0.09429636100927989,0.8672179579734802,0.038485677912831306,0.055810683096448585
830,0.12204648461192846,0.7579319179058075,0.1200215918943286,0.0020248927175998688
834,0.03626804364224275,0.9053755005200704,0.05835647756854693,-0.022088433926304177
836,0.12929843068122865,0.6963484346866607,0.17435310781002045,-0.0450546771287918
839,0.05311148576438427,0.91001216173172,0.03687634691596031,0.01623513884842396
840,0.05065275775268674,0.8879028856754303,0.06144437752664089,-0.010791619773954153
841,0.07414458971470594,0.8797715753316879,0.04608384380117059,0.028060745913535357
842,0.1079891063272953,0.7787236372629801,0.11328727131088574,-0.005298164983590439
843,0.07190229564618605,0.8756895982302152,0.05240810802206397,0.019494187624122084
844,0.15636608625451723,0.7961896657943726,0.047444241431852184,0.10892184482266504
846,0.04495280906558037,0.7582226872444153,0.19682452604174613,-0.15187171697616575
850,0.06306543946266174,0.9059419830640157,0.03099256008863449,0.03207287937402725
860,0.2708551865071058,0.6957821873947978,0.033362640999257565,0.23749254550784826
862,0.07311845136185487,0.8713956673940023,0.055485885590314865,0.01763256577154
872,0.14274386912584305,0.7910394012928009,0.06621672268956899,0.07652714643627406
878,0.04924064284811417,0.7667717610796293,0.183987599487106,-0.13474695663899183
879,0.07406347170472145,0.8766277551651,0.049308785051107404,0.02475468665361405
881,0.03503112681210041,0.9259263753890992,0.0390425018966198,-0.004011375084519389
883,0.07322749495506287,0.8853054642677307,0.04146704822778702,0.03176044672727585
885,0.039510652190074325,0.909257136285305,0.05123220453970134,-0.011721552349627018
890,0.05253733228892088,0.8804851522048315,0.0669775220255057,-0.014440189736584827
891,0.19463122884432474,0.7745718310276667,0.030796939507126808,0.16383428933719793
896,0.026006723754107952,0.9339201301336288,0.04007318988442421,-0.014066466130316257
897,0.043848035484552385,0.8284894585609436,0.12766248732805252,-0.08381445184350014
902,0.147493832744658,0.8223045766353607,0.030201585963368416,0.11729224678128958
908,0.0493955803103745,0.907291829586029,0.04331260174512863,0.006082978565245867
912,0.05454260855913162,0.9142965177694956,0.031160891366501648,0.023381717192629974
916,0.07069283723831177,0.8654342293739319,0.06387297715991735,0.006819860078394413
922,0.39172833909591037,0.48931093762318295,0.11896069968740146,0.2727676394085089
927,0.1245485246181488,0.8316196997960409,0.04383177558581034,0.08071674903233847
928,0.03993325843475759,0.8687403276562691,0.09132640925236046,-0.05139315081760287
930,0.04890206425140301,0.9038304587205251,0.0472674590225021,0.0016346052289009094
944,0.04991589610775312,0.9038473963737488,0.046236698826154075,0.003679197281599045
953,0.0405488470569253,0.9085469394922256,0.0509042302146554,-0.010355383157730103
959,0.061095322482287884,0.904446929693222,0.034457755740731955,0.02663756674155593
962,0.12991999089717865,0.7942319959402084,0.0758480322547257,0.054071958642452955
966,0.21353363618254662,0.7670775055885315,0.019388850778341293,0.19414478540420532
974,0.0743843400850892,0.8999930769205093,0.025622596964240074,0.04876174312084913
977,0.06645665566126506,0.8960781494776408,0.03746516567965349,0.028991489981611572
979,0.04836644008755684,0.9184463262557984,0.033187232166528705,0.015179207921028136
986,0.04296105417112509,0.9284311731656393,0.02860780308643977,0.014353251084685322
987,0.05165043535331885,0.9028712113698324,0.04547830174366633,0.006172133609652519
988,0.07229670509696007,0.8520183761914571,0.07568492119510968,-0.003388216098149613
994,0.03747552384932836,0.9113460580507914,0.05117843175927798,-0.013702907909949616
996,0.04521535374224186,0.9046474814414978,0.05013716146349907,-0.004921807721257214
997,0.14519075800975165,0.762524942557017,0.09228428763647874,0.05290647037327291
998,0.05459796211549214,0.9050483618463788,0.040353652622018545,0.014244309493473592
1001,0.05513830607136091,0.8825050791104635,0.06235662320007881,-0.007218317128717899
1007,0.0733771612867713,0.8942578285932541,0.032365023624151945,0.04101213766261935
1012,0.056740286863512464,0.8623763256602817,0.0808833816813098,-0.02414309481779734
1014,0.051913841627538204,0.9082434475421906,0.03984272852540016,0.012071113102138042
1015,0.14488742810984453,0.7577767570813497,0.09733581418792407,0.04755161392192046
1023,0.057359952479600906,0.8823795715967814,0.06026047344009081,-0.0029005209604899065
1028,0.13502277930577597,0.8277446031570435,0.03723263740539551,0.09779014190038046
1032,0.049391536662975945,0.8477639357248942,0.10284453040609758,-0.05345299374312163
1037,0.06294680355737607,0.8803995052973429,0.056653728087743126,0.006293075469632946
